id,created_at,screen_name,source,clean_text,original_text,is_retweet,favorite_count,retweet_count,hashtags,urls,mentions,city,province,longitude,latitude
1252027412805607424,2020-04-20 00:12:51+00:00,LorraineHjalte,Twitter for iPhone,"['teacher', 'child', 'figure', 'continue', 'teach', 'learn', 'use', 'various', 'virtual', 'classroom', 'andrewscheer', 'figure', 'safelyon', 'hotspot', 'want', 'local', 'travel', 'bring', 'virus', 'back', 'family']","If our teachers &amp; children can figure out how to continue to teach learn using various virtual classrooms, @AndrewScheer can figure out how to do his job safely.ON is hotspot. I don’t want my local MPs travelling there &amp; bringing the virus back to my family here in MB",True,0.0,0.0,,,"['roz_avanthay', 'AndrewScheer']",,Alberta,-117.469,52.28333
1252028184855363584,2020-04-20 00:15:55+00:00,aggieloveseggs,Twitter for Android,"['school', 'child', 'build', 'disinfectant', 'dispenser', 'robot', 'lego', 'help', 'classmate', 'coronavirus', 'prevention']",These school children built a disinfectant dispenser robot out of legos to help their classmates with coronavirus prevention 😍 https://t.co/9eiwOQSmgO,True,0.0,0.0,,,['AJEnglish'],Calgary,Alberta,-114.08528999999999,51.05011
1252033276350550017,2020-04-20 00:36:09+00:00,Balhedred,Twitter for iPhone,"['still', 'open', 'registration', 'family', 'register', 'child', 'school', 'pre-primary', 'grade', 'building', 'close', 'covid-19', 'information', 'need', 'assistance', 'reach', 'registration', 'hrceca', '902-464-2000']","We're still open for registration! 

Families can register their child(ren) for school (Pre-Primary to Grade 12) while buildings are closed due to COVID-19. 

More information: https://t.co/dK3dUSqLXt 
Need assistance? Reach out: registration@hrce.ca or 902-464-2000 https://t.co/eoM3zIOkVz",True,0.0,0.0,,,['HRCE_NS'],Dartmouth,Nova Scotia,-63.57719,44.67134
1252033687610417155,2020-04-20 00:37:47+00:00,DES_Toronto,Twitter for Android,"['school', 'child', 'build', 'disinfectant', 'dispenser', 'robot', 'lego', 'help', 'classmate', 'coronavirus', 'prevention']",These school children built a disinfectant dispenser robot out of legos to help their classmates with coronavirus prevention 😍 https://t.co/9eiwOQSmgO,True,0.0,0.0,,,['AJEnglish'],Toronto,Ontario,-79.4163,43.700109999999995
1252033919853056001,2020-04-20 00:38:42+00:00,CaseyJWolf,Twitter for iPad,"['school', 'child', 'build', 'disinfectant', 'dispenser', 'robot', 'lego', 'help', 'classmate', 'coronavirus', 'prevention']",These school children built a disinfectant dispenser robot out of legos to help their classmates with coronavirus prevention 😍 https://t.co/9eiwOQSmgO,True,0.0,0.0,,,['AJEnglish'],Vancouver,British Columbia,-123.11934,49.24966
1252034632834564102,2020-04-20 00:41:32+00:00,amys_here,Twitter for iPad,"['teacher', 'child', 'figure', 'continue', 'teach', 'learn', 'use', 'various', 'virtual', 'classroom', 'andrewscheer', 'figure', 'safelyon', 'hotspot', 'want', 'local', 'travel', 'bring', 'virus', 'back', 'family']","If our teachers &amp; children can figure out how to continue to teach learn using various virtual classrooms, @AndrewScheer can figure out how to do his job safely.ON is hotspot. I don’t want my local MPs travelling there &amp; bringing the virus back to my family here in MB",True,0.0,0.0,,,"['roz_avanthay', 'AndrewScheer']",,,-113.64258000000001,60.10867
1252039617408151552,2020-04-20 01:01:21+00:00,ameliastanley09,Twitter Web App,"['school', 'child', 'build', 'disinfectant', 'dispenser', 'robot', 'lego', 'help', 'classmate', 'coronavirus', 'prevention']",These school children built a disinfectant dispenser robot out of legos to help their classmates with coronavirus prevention 😍 https://t.co/9eiwOQSmgO,True,0.0,0.0,,,['AJEnglish'],Winnipeg,Manitoba,-97.14704,49.8844
1252042348768288768,2020-04-20 01:12:12+00:00,GoodNews604,Twitter Web App,"['child', 'miss', 'regular', 'sunday', 'school', 'class', 'covid19', 'pandemic', 'sign', 'today', 'free', 'monthly', 'bible', 'lesson', 'suitable', 'child', 'age', 'biblestory']",Do you have children who are missing out on their regular Sunday School classes due to the #COVIDー19 pandemic? Sign up today for our free monthly Bible lessons that are suitable for children of all ages. #BibleStory https://t.co/a3Tg71A0hG,True,0.0,0.0,['COVIDー19'],,['pbs_centre'],Vancouver,British Columbia,-123.11934,49.24966
1252042464510255108,2020-04-20 01:12:40+00:00,Lockieda,Twitter for iPad,"['teacher', 'child', 'figure', 'continue', 'teach', 'learn', 'use', 'various', 'virtual', 'classroom', 'andrewscheer', 'figure', 'safelyon', 'hotspot', 'want', 'local', 'travel', 'bring', 'virus', 'back', 'family']","If our teachers &amp; children can figure out how to continue to teach learn using various virtual classrooms, @AndrewScheer can figure out how to do his job safely.ON is hotspot. I don’t want my local MPs travelling there &amp; bringing the virus back to my family here in MB",True,0.0,0.0,,,"['roz_avanthay', 'AndrewScheer']",Oshawa,Ontario,-78.84957,43.90012
1252042515907145730,2020-04-20 01:12:52+00:00,MainAssembly,Twitter Web App,"['child', 'miss', 'regular', 'sunday', 'school', 'class', 'covid19', 'pandemic', 'sign', 'today', 'free', 'monthly', 'bible', 'lesson', 'suitable', 'child', 'age', 'biblestory']",Do you have children who are missing out on their regular Sunday School classes due to the #COVIDー19 pandemic? Sign up today for our free monthly Bible lessons that are suitable for children of all ages. #BibleStory https://t.co/a3Tg71A0hG,True,0.0,0.0,['COVIDー19'],,['pbs_centre'],Vancouver,British Columbia,-123.11934,49.24966
