id,created_at,screen_name,source,clean_text,original_text,is_retweet,favorite_count,retweet_count,hashtags,urls,mentions,city,province,longitude,latitude
1252384749127004161,Mon Apr 20 23:52:47 +0000 2020,DebbieC50234788,Twitter for Android,"['fear', 'life', 'school', 'parent', 'worry', 'whether', 'come', 'home', 'safe', 'today', 'year', 'columbine', 'shooting', 'fred_guttenberg', 'host', 'town', 'hall', 'student', 'epidemic', 'tune']","No kid should fear for their life at school &amp; no parent should worry whether their kid will come home safe. Today, 21 years after the Columbine shooting, @fred_guttenberg will host a town hall with students on how we can end this epidemic. Tune in at 7 PM: https://t.co/xk0GcSpr50 https://t.co/BDwrDawWnJ",True,0,0,,,['JoeBiden'],Colwood,British Columbia,-123.48591,48.43293
1252384493907832834,Mon Apr 20 23:51:46 +0000 2020,MrsSmithOttawa,Twitter for Android,"['qualified', 'teacher', 'teach', 'child', 'grade', 'level', 'know', 'never', 'able', 'replicate', 'child', 'regular', 'classroom', 'experience', 'home', 'try', 'parents-be', 'gentle', 'kid', 'need', 'feel', 'safe', 'love', 'right']","I am a qualified teacher. I have taught my own child’s grade level. I know that I will NEVER be able to replicate my child’s regular classroom experience in our home, and I’m not trying to do that. Parents-be gentle with yourselves. Kids need to feel safe and loved right now.",True,0,0,,,['ESL_fairy'],Ottawa,Ontario,-75.69812,45.41117
1252384195487232006,Mon Apr 20 23:50:35 +0000 2020,parentaction4ed,Twitter for iPhone,"['dear', 'kid', 'hero', 'fight', 'lose', 'everything', 'school', 'friend', 'teacher', 'social', 'life', 'live', 'situation', 'beyond', 'adult', 'handle', 'survive', 'global', 'pandemic', 'onted', 'covid19']","Dear Kids

You are all the heroes of this fight. 

You've lost everything. Your school, your friends, your teachers, your social lives.
Some of you are living in situations beyond what adults can handle. 

You all get a ""A"" for surviving a global pandemic. 

#onted #COVID19",True,0,0,,,['GaritoMaria'],Hamilton,Ontario,-79.84963,43.25011
1252383526973870080,Mon Apr 20 23:47:55 +0000 2020,Chadicg,Twitter for Android,"['marcus', 'rashford', 'raise', 'PS20', 'million', 'help', 'fee', 'school', 'child', 'covid-19', 'pandemic', 'role', 'model', 'many', 'perfect', 'representative', 'club/our', 'sport']",Marcus Rashford has now raised £20 million to help feed school children during the COVID-19 pandemic. A role model to so many and a perfect representative for our club/our sport. https://t.co/fLFVTlTtVB,True,0,0,,,['TheManUtdWay'],Toronto,Ontario,-79.4163,43.70011
1252383000039264257,Mon Apr 20 23:45:50 +0000 2020,Grace39029880,Twitter for iPhone,"['schools daycares', 'close', 'care', 'eye', 'identify', 'much', 'childabuse', 'neglect', 'child', 'society', 'essential', 'service', 'please', 'contact', 'ottawacas', '613-747-7800', 'concern', 'safety', 'child', 'ottnews']","With schools+daycares closed, caring eyes that identify much #childabuse and #neglect can't see it. #Children's Aid Societies are an essential service. Please contact @OttawaCAS at 613-747-7800 if you're concerned for the safety of a child.
https://t.co/BXBK4rDSmt #ottnews",True,0,0,"['childabuse', 'neglect', 'Children']",,['AlexMunter'],Hamilton,Ontario,-79.84963,43.25011
1252382595829993474,Mon Apr 20 23:44:13 +0000 2020,KevinKempt,Twitter for iPhone,"['look', 'advice', 'talk', 'kid', 'covid19', 'check', 'fantastic', 'online', 'resource', 'feature', 'video', 'text', 'advice', 'philip', 'mcrae', 'michael', 'rich', 'harvard', 'school', 'public', 'health', 'abed', 'covid19ab']",Looking for advice on how to talk to kids about COVID19? Check out our fantastic online resource featuring both videos and text with advice from our very own Dr. Philip McRae and Dr. Michael Rich of the Harvard School of Public Health: https://t.co/oGwMgdbSbM #abed #COVID19AB https://t.co/KuUrMmlKAY,True,0,0,,,['albertateachers'],Calgary,Alberta,-114.08529,51.05011
1252382100109451264,Mon Apr 20 23:42:15 +0000 2020,lflfilipe,Twitter for Mac,"['thanks', 'let', 'part', 'kid', 'life', 'even', 'pandemic', 'hope', 'continue', 'reach', 'redouble', 'effort', 'do', 'back', 'school']","Thanks for letting us be a part of your kids’ lives; even in a pandemic. I hope we continue to try and reach all of them now; and that we redouble on those efforts when this is done, and back in our schools.",False,15,0,,['https://twitter.com/i/web/status/1252382100109451264'],,Toronto,Ontario,-79.4163,43.70011
1252381980135616513,Mon Apr 20 23:41:46 +0000 2020,AlizzaBliss_TAW,Twitter Web App,"['186000', 'meal', 'donate', 'thank', 'keep', 'go', 'join', 'playathome', 'scavenger', 'hunt', 'everyone', 'know', 'join', 'every', 'registration', 'provide', 'least', 'meal', 'kid', 'need', 'covid-related', 'school', 'closure', 'help', '200k']","🌟186,000 MEALS DONATED! THANK YOU! 🌟

Keep it going: Join the #PlayAtHome Scavenger Hunt &amp; get everyone you know to join, too! Every registration provides at least 10 MEALS to kids in need during COVID-related school closures. 

➡️Help us hit 200k: https://t.co/pxrytDcnXj⬅️ https://t.co/uwb7cLG2Sz",True,0,0,['PlayAtHome'],,['GISH'],,,-113.64258,60.10867
1252381257758998528,Mon Apr 20 23:38:54 +0000 2020,SpeakUp407,Twitter for Android,"['senatorhousakos', 'scheer', 'take', 'donor', 'fund', 'kid', 'private', 'school', 'cram', 'family', 'member', 'onto', 'plane', 'intend', 'reject', 'unanimous', 'agreement', 'party', 'many', 'conservative', 'maximize', 'vitual', 'sitting', 'keep', 'everyone', 'safe', 'party', 'traitor']","@SenatorHousakos Scheer took donor funds to pay for his kids' private schools. Crammed six family members onto a plane intended for 3 MPs. Rejected unanimous agreement from all other parties and many conservative MPs to maximize vitual sittings to keep everyone safe.

CPC is a party of traitors.",True,0,0,,,"['mypoortiredsoul', 'SenatorHousakos']",,Alberta,-117.469,52.28333
1252381255678623751,Mon Apr 20 23:38:54 +0000 2020,grantsfacilitat,Twitter for iPhone,"['school', 'many', 'parent', 'must', 'work', 'parent', 'create', 'visual', 'schedule', 'kid', 'follow', 'complete', 'task', 'feel', 'prepared', 'child', 'ashley', 'miller', 'idea', 'social', 'isolation', 'covid19', 'read', 'theprovince']",School's out &amp; many parents must go to work. Parents can create a visual schedule for kids to follow so they can complete tasks and feel prepared. BC Children's Dr. Ashley Miller has ideas to get through social isolation during #COVID19. Read @theprovince: https://t.co/4WfRTc91MU https://t.co/8MmOXP6xC3,True,0,0,,,['BCChildrensHosp'],Vancouver,British Columbia,-123.11934,49.24966
