id,created_at,screen_name,source,clean_text,original_text,is_retweet,favorite_count,retweet_count,hashtags,urls,mentions,city,province,longitude,latitude
1248037850349625345,Wed Apr 08 23:59:45 +0000 2020,jazziknits,Twitter for iPad,"['best', 'thing', 'health', 'child', 'thousand', 'educator', 'across', 'oregon', 'give', 'everyone', 'certainty', 'announce', 'decision', 'today', 'close', 'in-person', 'class', 'remainder', 'school', 'year']","The best thing we can do for the health of our children, and for the thousands of educators across Oregon, is to give everyone certainty by announcing the decision today to close in-person classes for the remainder of the school year. 
https://t.co/lI3IYri6f7",True,0,0,,,['OregonGovBrown'],Okanagan,British Columbia,-119.34997,50.36386
1248037493338824706,Wed Apr 08 23:58:20 +0000 2020,jajawoot,Twitter for iPhone,"['currently', 'child', 'care', 'spot', 'available', 'essential', 'worker', 'covid19', 'pandemic', 'childcare', 'apply', 'willow', 'early', 'care', 'learn', 'centre', 'richmond', 'apply', 'early', 'care', 'learn', 'centre']","We currently have child care spots available for essential workers during the #COVID19 pandemic. #childcare 

Apply for Willow Early Care &amp; Learning Centre in Richmond here: https://t.co/PZxJYoQOJD

Apply for MW Early Care &amp; Learning Centre here: https://t.co/A6R5GIxilk https://t.co/jjARL07ycq",True,0,0,"['COVID19', 'childcare']",,['FreeOfViolence'],Vancouver,British Columbia,-123.11934,49.24966
1248037310073122816,Wed Apr 08 23:57:36 +0000 2020,McHughPS,Twitter for iPhone,"['try', 'touch', 'child/teen', 'school', 'closure', 'please', 'email', 'school', 'general', 'inbox', 'please', 'leave', 'voicemail', 'message', 'list', 'school', 'email', 'address', 'information', 'require', 'visit']","If you're trying to get in touch with your child/teen's school during the closure, please email the school's general inbox - please don't leave voicemail messages.

For a list of all school email addresses and information that we'll require, visit https://t.co/ObTnoAP0T9 https://t.co/UPnO14YsUC",True,0,0,,,['PeelSchools'],Brampton,Ontario,-79.76633,43.68341
1248033461870497794,Wed Apr 08 23:42:19 +0000 2020,OrllieGogolin,Twitter for Android,"['childcare', 'surge', 'issue', 'pandemic']",Childcare surges as an issue during the pandemic.  https://t.co/UY0ELJrkTQ,True,0,0,,['https://www.citylab.com/life/2020/04/coronavirus-daycare-essential-workers-parents-child-care/608605/'],['susanprentice'],Ottawa,Ontario,-75.69812,45.41117
1248032529459941377,Wed Apr 08 23:38:37 +0000 2020,bristolrms,Twitter for iPhone,"['try', 'touch', 'child/teen', 'school', 'closure', 'please', 'email', 'school', 'general', 'inbox', 'please', 'leave', 'voicemail', 'message', 'list', 'school', 'email', 'address', 'information', 'require', 'visit']","If you're trying to get in touch with your child/teen's school during the closure, please email the school's general inbox - please don't leave voicemail messages.

For a list of all school email addresses and information that we'll require, visit https://t.co/ObTnoAP0T9 https://t.co/UPnO14YsUC",True,0,0,,,['PeelSchools'],Mississauga,Ontario,-79.6583,43.5789
1248032459129749507,Wed Apr 08 23:38:20 +0000 2020,ehguy2,Twitter Web App,"['angry', 'parent', 'child', 'qualify', 'receive', 'free', 'school', 'meal', 'take', 'social', 'medium', 'share', 'government-issued', 'ration', 'expose', 'economic', 'divide', 'wealthy', 'poor', 'russian', 'region']","Angry parents of children qualified to receive free school meals took to social media to share their government-issued rations, exposing the economic divide between wealthier and poorer Russian regions
https://t.co/g6UlGrxHjh",True,0,0,,,['MoscowTimes'],Halifax,Nova Scotia,-63.57239,44.64533
1248031875504824320,Wed Apr 08 23:36:01 +0000 2020,literateowl,Twitter for iPad,"['yates', 'music', 'teacher', 'die', 'yesterday', 'covid-19', 'sorel', 'make', 'yates', 'look', 'forward', 'go', 'school', 'make', 'love', 'music', 'kid', 'adore', 'tell', 'yates', 'awful', 'pain', 'thing', 'pain', 'child', 'different', 'league', 'sorel']","Our son Yates’s music teacher died yesterday of COVID-19. Don Sorel made Yates look forward to going to school, made him love music; all of the kids adored him. Telling Yates was awful. Pain for us is one thing; pain for one’s child is in a different league. RIP, Mr. Sorel.",True,0,0,,,['megynkelly'],West Kelowna,British Columbia,-119.58333,49.8625
1248031733607362560,Wed Apr 08 23:35:27 +0000 2020,benkuzma,Twitter for iPhone,"['pearson', 'everyone', 'want', 'back', 'miss', 'chance', 'compete', 'playoff', 'safe', 'smart', 'make', 'sense', 'every', 'team', 'canuck']",Pearson: “Everyone wants to get back and not miss out on a chance to compete in the playoffs. But you have to go about this in a safe way and smart way that makes sense for every team.” #Canucks  https://t.co/dkAhz2u7k6,False,11,4,,['https://twitter.com/i/web/status/1248031733607362560'],,Vancouver,British Columbia,-123.11934,49.24966
1248031433660289026,Wed Apr 08 23:34:15 +0000 2020,MelindaRooke,Twitter for iPhone,"['lockdown', 'streetchildren', 'homelessyouth', 'often', 'nowhere', 'safe', 'share', 'show', 'solidarity', 'child', 'young', 'people', 'around', 'world', 'streetchildrenday', 'call', 'safespacesforstreetchildren', 'covid19', 'pandemic']",During lockdowns #streetchildren and #homelessyouth often have nowhere safe to go. Share to show solidarity with children and young people around the world this #streetchildrenday and call for #SafeSpacesForStreetChildren during the #COVID19 pandemic: https://t.co/dGOVUUemhR https://t.co/0LdVgvm4QG,True,0,0,"['streetchildren', 'homelessyouth']",,['streetchildren'],,,-113.64258,60.10867
1248031221847752706,Wed Apr 08 23:33:25 +0000 2020,ab_teacher,Twitter for iPhone,"['rich', 'harvard', 'medical', 'school', 'mcrae', 'discuss', 'challenge', 'surround', 'discussion', 'covid-19', 'child', 'youth', 'watch', 'part', 'series', 'abed', 'covid19ab']","Dr Rich of Harvard Medical School and our own Dr McRae discuss the challenges surrounding the discussion of COVID-19 with children and youth. Watch part 3 of the series, ""How will we get through this?"" https://t.co/Kgn4AeYbWs #abed #COVID19AB",True,0,0,,,['albertateachers'],Fort Saskatchewan,Alberta,-113.2187,53.71684
