id,created_at,screen_name,source,clean_text,original_text,is_retweet,favorite_count,retweet_count,hashtags,urls,mentions,city,province,longitude,latitude
1285363562051964930,Mon Jul 20 23:58:48 +0000 2020,MamaNason,Twitter for iPhone,"['thing', 'constantly', 'hear', 'parent', 'safeseptember', 'urgent', 'need', 'make', 'sure', 'director', 'education', 'experience', 'fordnation', 'omnibussing', 'stick', 'penny', 'kid', 'sign']","One thing we constantly hear from parents about #SafeSeptember is the urgent need to make sure Directors of Education have no ed experience.

NO WE DON’T SO WHY IS @fordnation OMNIBUSSING THIS WHILE STICKING TO PENNIES FOR OUR KIDS??

Sign here: https://t.co/4R7OCFGeh9",True,0,0,['SafeSeptember'],,['parentaction4ed'],Toronto,Ontario,-79.4163,43.70011
1285363522621210624,Mon Jul 20 23:58:39 +0000 2020,PuteriTahirah,Twitter for Android,"['people', 'like', 'increase', 'nation', 'risk', 'wave', 'shame', 'shame', 'friends/family', 'cafe', 'allow', 'report', 'suppose', 'quarantine', 'stricter', 'measure', 'need', 'covid-19', 'still', 'kkmputrajaya', 'mknjpm']",It’s people like her that increase our nation’s risk to 2nd wave. Shame on you Ms and shame on yr friends/family &amp; cafe who allowed her in &amp; didn’t report when she’s supposed to be under quarantine. Stricter measures needed. COVID-19 is still out there. @KKMPutrajaya @MKNJPM https://t.co/9H5YPgnGLV,True,0,0,,,['JemilahMahmood'],Port Colborne,Ontario,-79.23288,42.90012
1285363072429940742,Mon Jul 20 23:56:52 +0000 2020,kahnkidz,Twitter for iPhone,"['learn', 'live', 'coronavirus', 'get', 'child', 'back', 'school', 'priority', 'picardonhealth', 'globedebate', 'covid19']","As we learn to live with #coronavirus, getting children back to school has to be our #1 priority, by @picardonhealth   https://t.co/k5YA6ZG0iu via @GlobeDebate #Covid19",True,0,0,['coronavirus'],,"['picardonhealth', 'picardonhealth']",Hamilton,Ontario,-79.84963,43.25011
1285362939516514304,Mon Jul 20 23:56:20 +0000 2020,connectd86,Twitter for Android,"['people', 'often', 'laptop', 'bestbuycanada', 'best', 'best', 'person', 'best', 'another', 'person', 'brad', 'moontechgear', 'write', 'best', 'laptop', 'backtoschool', 'favourite', 'want', 'pixelbook']","People often ask me which laptop @bestbuycanada is the best; but the ""best"" for one person may not be the best for another person. Brad @MoonTechGear wrote about the top 10 best #laptops for #BackToSchool 
https://t.co/taMFhthbLL
which one is your favourite? I want a pixelbook! https://t.co/BpsxOqXKk9",True,0,0,,,"['socialitebooks', 'BestBuyCanada']",,,-113.64258,60.10867
1285362938908475393,Mon Jul 20 23:56:20 +0000 2020,theleadpedal,Twitter for iPhone,"['keep', 'family', 'safe', 'covid-19', 'learn', 'free', 'covid19testing', 'trucker']","Keep yourself and your family safe from COVID-19.

Learn more about our FREE #COVID19Testing for truckers:

https://t.co/nPzGv02qIS https://t.co/9pfQDlwJXt",True,0,0,['COVID19Testing'],,['DriverCheckCA'],,,-113.64258,60.10867
1285362802618773511,Mon Jul 20 23:55:47 +0000 2020,Katheri02415938,Twitter for Android,"['trump', 'asshole', 'instead', 'politicize', 'covid', 'say', 'everyone', 'wear', 'mask', 'back', 'march', 'baseball', 'ball', 'basketball', 'school', 'could', 'open', 'without', 'kill', 'child', 'america', 'fire', 'burn', 'ground', 'trump', 'fault']","If trump wasn’t such an asshole and instead of politicizing Covid just said to everyone wear a mask back in March ......Baseball ball , basketball and schools could be open without killing our children.. 

America being on fire and burning too the ground is 100% trumps fault",True,0,0,,,['cjohnsonspider2'],,,-113.64258,60.10867
1285362744481415173,Mon Jul 20 23:55:33 +0000 2020,miltonholmes,Twitter Web App,"['hmmm', 'like']","Hmmm...not liking this:
https://t.co/XlyT7Bo5DU",False,0,0,,['https://www.nytimes.com/2020/07/18/health/coronavirus-children-schools.html?campaign_id=154&emc=edit_cb_20200720&instance_id=20474&nl=coronavirus-briefing&regi_id=80634264&segment_id=33908&te=1&user_id=b2151035d069696cbe00fa8dbc12cd57'],,Oshawa,Ontario,-78.84957,43.90012
1285362728576724994,Mon Jul 20 23:55:30 +0000 2020,QuillToPaper,Twitter for iPhone,"['minister', 'hold', 'power', 'withhold', 'resource', 'need', 'safeseptember', 'onted']","The Minister holds all the power, and withholds all the resources we need for a #SafeSeptember #onted https://t.co/LvQDEzSFr0",True,0,0,"['SafeSeptember', 'onted']",,['maritstiles'],,,-113.64258,60.10867
1285362546401259520,Mon Jul 20 23:54:46 +0000 2020,JRobertSeguin,Twitter for iPhone,"['stltoday', 'plain', 'mike', 'parson', 'signal', 'decision', 'send', 'child', 'back', 'school', 'justify', 'even', 'become', 'infect', 'coronavirus', 'least', 'drop', 'facade', 'pro-life', 'reveal', 'kid', 'family', 'expendable']",@stltoday It's plain that (R) Gov. Mike Parson signals that his decision to send all children back to school is justified even if all of them became infected with the coronavirus. At least he's dropped the facade that he's “pro-life.” He reveals that kids &amp; MO families are expendable. https://t.co/MO3wf5ZxLc,True,0,0,,,"['coton_luver', 'stltoday']",Hamilton,Ontario,-79.84963,43.25011
1285362411374096387,Mon Jul 20 23:54:14 +0000 2020,athenareich,Twitter for iPhone,"['exactly', 'education', 'safeseptember', 'workingmom', 'fight_2021']",Exactly #education #SafeSeptember #blm #workingmom @fight_2021 https://t.co/wXAcoJpOwQ,False,0,0,"['education', 'SafeSeptember', 'blm', 'workingmom']",['https://twitter.com/JPBGerald/status/1283386928881176576'],['fight_2021'],Toronto,Ontario,-79.4163,43.70011
