id,created_at,screen_name,source,clean_text,original_text,is_retweet,favorite_count,retweet_count,hashtags,urls,mentions,city,province,longitude,latitude
1295510715185410056,Mon Aug 17 23:59:58 +0000 2020,luv2teech1,Twitter for iPhone,"['small', 'class', 'size', 'ensure', 'safeseptember', 'achievable', 'govt', 'willing', 'flexible', 'say', 'jbrownettprez', 'download', 'plan', 'tdsb', 'board', 'keep', 'come', 'plan', 'govt', 'keep', 'reject']","Smaller class sizes to ensure a #SafeSeptember are achievable if the govt is willing to be flexible, says @jbrownETTPrez. 

They downloaded the plan on the #TDSB, &amp; the Board keeps coming up with plans, &amp; the govt keeps rejecting them. 

https://t.co/9GLQpPnvsy",True,0,0,['SafeSeptember'],,['ElemTeachersTO'],Vaughan,Ontario,-79.49827,43.8361
1295510678984372225,Mon Aug 17 23:59:49 +0000 2020,NicolasRobidoux,Twitter Web App,"['promise', 'move', 'school', 'board', 'service', 'center', 'would', 'empower', 'parent', 'great', 'child', 'education', 'demonstrate', 'care', 'parent', 'child', 'health', 'wellbeing', 'pandemic', 'covid19']",1) The #CAQ promised the move from school boards to service centers would empower parents to have greater say in their child's education. The #CAQ has just demonstrated they don't care about what parents have to say about their child's health and wellbeing in a pandemic #COVID19,True,0,0,['CAQ'],,['juan_c_castro'],Montreal,Quebec,-73.58781,45.50884
1295510586218823680,Mon Aug 17 23:59:27 +0000 2020,JacksonLaurel,Twitter for iPad,"['jkenney', 'fail', 'understand', 'failed', 'school', 'reopen', 'covid', 'outbreak', 'household', 'work', 'place', 'jkenney', 'first', 'test', 'protect', 'people', 'economy', 'look', 'promise', 'ableg']",What @jkenney and his gov fail to understand is that a failed school reopening with a CoVid outbreak will rip through households and then work places. This is @jkenney’s first big test at protecting people and the economy. It’s not looking promising #ableg #yyc,True,0,0,,,"['CraigCoolahan', 'jkenney']",Calgary,Alberta,-114.08529,51.05011
1295510538739490818,Mon Aug 17 23:59:16 +0000 2020,ruckmaker,Twitter Web App,"['v_macd', 'ont_dad', 'taxpayer', 'keep', 'school', 'close', 'lay', 'teacher', 'felt', 'safe', 'enough', 'back', 'work', 'onted', 'onpoli', 'unsafeseptemberon', 'unsafeseptember']","@V_MacD @ONT_Dad As a taxpayer, I'd be more than OK with keeping the schools closed if we laid off all the teachers until they felt safe enough to go back to work ...

#OntEd #OnPoli #UnsafeSeptemberON #UnsafeSeptember",False,0,0,,['https://twitter.com/i/web/status/1295510538739490818'],"['V_MacD', 'ONT_Dad']",,,-113.64258,60.10867
1295510522381705222,Mon Aug 17 23:59:12 +0000 2020,maleve,Twitterrific for iOS,"['attempt', 'return', 'child', 'classroom', 'turn', 'slow-motion', 'train', 'wreck', 'least', '2400', 'student', 'staff', 'either', 'infect', 'covid-19', 'self-isolating', 'vast', 'majority', 'large', 'school', 'district', 'opt', 'online']","""U.S. attempt to return children to the classroom..has turned into a slow-motion train wreck, with at least 2,400 students and staff either infected with COVID-19 or self-isolating...and the vast majority of large school districts opting to go online""

https://t.co/XFYm55dVw9",True,0,0,,,['yaneerbaryam'],Toronto,Ontario,-79.4163,43.70011
1295510518094995457,Mon Aug 17 23:59:11 +0000 2020,billsyk63452538,Twitter for iPhone,"['lack', 'clarity', 'around', 'education', 'plan', 'create', 'anxiety', 'every', 'corner', 'must', 'ensure', 'child', 'family', 'prepared', 'face', 'challenge', 'covid-19', 'parent', 'deserve', 'choice', 'stability', 'safety', 'child', 'education']","The lack of clarity around the NDP's education plan is creating anxiety in every corner of B.C.

We must ensure our children &amp; families are prepared to face the challenges of COVID-19.

Parents deserve choice, stability, &amp; safety for their children's education. https://t.co/EUDIXdbKHa",True,0,0,,,['Wilkinson4BC'],,,-113.64258,60.10867
1295510460595240960,Mon Aug 17 23:58:57 +0000 2020,stompo2000,Twitter for iPhone,"['understand', 'minister', 'premier', 'drag', 'attack', 'union', 'chestnut', 'today', 'word', 'advice', 'try', 'provoke', 'result', 'noise', 'take', 'attention', 'failure', 'shrug', 'shoulder', 'talk', 'need', 'safeseptember']",I understand the Minister and Premier dragged the old ‘attack the unions’ chestnut out today. Word of advice - they are trying to provoke you. The resulting noise takes attention from their failures. Shrug your shoulders - then talk about what is needed for a #SafeSeptember!,True,0,0,,,['jdeq'],Toronto,Ontario,-79.4163,43.70011
1295510440961810432,Mon Aug 17 23:58:53 +0000 2020,libraryclinton,Twitter for iPhone,"['teacher', 'defend', 'stop', 'think', 'people', 'change', 'mind', 'worth', 'taxpaying', 'troll', 'deem', 'worth', 'heart', 'mind', 'student', 'whose', 'life', 'touch', 'onted', 'safeseptember']",Teachers: do NOT defend your job. Stop! Do you think people will change their mind? They won’t. And that’s ok. Your worth is not what some “taxpaying” troll deems it is. Your worth is in the hearts and minds of the students whose lives you have touched. #onted #SafeSeptember,False,4,0,,['https://twitter.com/i/web/status/1295510440961810432'],,Toronto,Ontario,-79.4163,43.70011
1295510320115523585,Mon Aug 17 23:58:24 +0000 2020,bygrace,Twitter for iPhone,"['missycs84', 'oldsailor2571', 'teachers__unite', 'mark', 'take', 'time', 'feedback', 'take', 'time', 'design', 'lesson', 'take', 'time', 'create', 'assessment', 'take', 'time', 'preptime', 'preparation', 'onted', 'onpoli', 'unsafeseptemberon', 'fordnation', 'sflecce', 'clue', 'school', 'work', 'wonder', 'fund', 'safeseptember']","@missycs84 @oldsailor2571 @Teachers__Unite Marking takes time. Feedback takes times. Designing new lessons takes time. Creating new assessments takes time. #preptime is for PREPARATION!  #onted #onpoli #UnsafeSeptemberON @fordnation and @Sflecce have no clue how school works, no wonder they won’t fund a #SafeSeptember https://t.co/CTRt0wmbSq",True,0,0,,,"['arrow_je', 'missycs84', 'oldsailor2571', 'Teachers__Unite']",Huntsville,Ontario,-79.21632,45.33341
1295510257788243969,Mon Aug 17 23:58:09 +0000 2020,FinanLiteracy,Twitter for Android,"['supply', 'teacher', 'bounce', 'school', 'amid', 'covid-19', 'pandemic', 'could', 'staff', 'student', 'risk', 'safeseptember', 'onted', 'onpoli']","Supply teachers say bouncing between schools amid COVID-19 pandemic could put staff, students at risk
https://t.co/Mxwul2iBf9 #SafeSeptember #onted #onpoli https://t.co/upE0temHgz",True,0,0,,,['OSSTFtoronto'],Toronto,Ontario,-79.4163,43.70011
